price,n_rooms,area,price_per_m2,link,title,address,district
2831,3,67.87,42.0,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-oferta-bezposrednia-ID4yMZl,Mieszkanie 3 pokojowe OFERTA BEZPOŚREDNIA,"ul. Wspólna, Stare Bałuty, Bałuty, Łódź, łódzkie",Bałuty
1911,1,39.75,48.0,https://www.otodom.pl/pl/oferta/bezposrednio-i-w-centrum-i-zwierzeta-mile-widziane-i-helpdesk-24h-ID4ytvg,Bezpośrednio I W centrum I Zwierzęta mile widziane I HelpDesk 24H,"ul. Składowa, Fabryczna, Śródmieście, Łódź, łódzkie",Śródmieście
1390,1,22.0,63.0,https://www.otodom.pl/pl/oferta/stocka-1-pokojowe-kawalerka-gorna-gorniak-22m2-0-prowizji-ID4yOvb,"Stocka 1-pokojowe Kawalerka Górna Górniak 22m2, 0% prowizji","ul. Stocka, Górniak, Górna, Łódź, łódzkie",Górna
2300,2,35.56,65.0,https://www.otodom.pl/pl/oferta/m3-zlotno-apartamentowiec-2-miejsca-parkingowe-ID4t6oo,"M3 Złotno,Apartamentowiec,2 miejsca parkingowe.","ul. Krzysztofa Cedry, Złotno, Polesie, Łódź, łódzkie",Polesie
3000,4,90.0,33.0,https://www.otodom.pl/pl/oferta/duze-klimatyczne-mieszkanie-w-centrum-lodzi-ID4yJeK,Duże Klimatyczne mieszkanie w Centrum Łodzi,"ul. ks. Hugona Kołłątaja, Fabryczna, Śródmieście, Łódź, łódzkie",Śródmieście
1950,2,42.42,46.0,https://www.otodom.pl/pl/oferta/2-pokoje-na-pasiecznej-do-wynajecia-ID4yOsc,2 pokoje na Pasiecznej do wynajęcia,"ul. Pasieczna, Radogoszcz, Bałuty, Łódź, łódzkie",Bałuty
1950,2,45.0,43.0,https://www.otodom.pl/pl/oferta/do-wynajecia-komfortowe-2-pokojowe-mieszkanie-ul-plantowa-lodz-ID4yOqk,"Do wynajęcia komfortowe 2-pokojowe mieszkanie - ul. Plantowa, Łódź","ul. Plantowa, Teofilów, Bałuty, Łódź, łódzkie",Bałuty
1850,1,30.0,62.0,https://www.otodom.pl/pl/oferta/kawalerka-z-pelnym-wyposazeniem-i-miejscem-parkingowym-ID4zc86,Kawalerka z pełnym wyposażeniem i miejscem parkingowym,"al. 1 Maja, Stare Polesie, Polesie, Łódź, łódzkie",Polesie
2500,2,40.0,62.0,https://www.otodom.pl/pl/oferta/apartament-do-wynajecia-w-centrum-ID4z07z,Apartament do wynajęcia w centrum,"ul. Gdańska, Stare Polesie, Polesie, Łódź, łódzkie",Polesie
2000,2,43.0,47.0,https://www.otodom.pl/pl/oferta/mieszkanie-43-m2-2-pokoje-lodz-limanowskiego-ID4r77s,Mieszkanie 43 m2 - 2 pokoje Łódź Limanowskiego,"ul. Bolesława Limanowskiego, Żabieniec, Bałuty, Łódź, łódzkie",Bałuty
1600,3,49.94,32.0,https://www.otodom.pl/pl/oferta/3-pokoje-dobry-standard-za-1600-zl-czynsz-i-media-ID4zc6n,3 pokoje- dobry standard za 1600 zł + czynsz i media,"ul. Władysława Broniewskiego, Dąbrowa, Górna, Łódź, łódzkie",Górna
1600,2,25.0,64.0,https://www.otodom.pl/pl/oferta/jasne-nowe-mieszkanie-w-centrum-salon-jadalnia-kuchnia-rewolucji-ID4yWvI,"Jasne, nowe mieszkanie w centrum, salon, jadalnia, kuchnia, Rewolucji","ul. Rewolucji 1905 r., Fabryczna, Śródmieście, Łódź, łódzkie",Śródmieście
1700,2,47.48,36.0,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-w-lodzi-gorna-srodmiescie-ID4oZTA,Wynajmę mieszkanie w Łodzi Górna - Śródmieście,"Koziny, Polesie, Łódź, łódzkie",Polesie
1850,1,30.0,62.0,https://www.otodom.pl/pl/oferta/kawalerka-w-nowej-inwestycji-miejsce-parkingowe-ID4zaGI,Kawalerka w Nowej Inwestycji+miejsce parkingowe,"ul. gen. Stanisława Maczka, Lublinek, Polesie, Łódź, łódzkie",Polesie
2500,2,63.55,39.0,https://www.otodom.pl/pl/oferta/m3-urzadzone-ul-1-go-maja-miejsce-postojowe-ID4z8UQ,M3 urządzone ul. 1-go Maja +miejsce postojowe,"al. 1 Maja, Stare Polesie, Polesie, Łódź, łódzkie",Polesie
2100,2,50.5,42.0,https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-w-apartamentowcu-spokojne-osiedle-ID4mlbA,"Przestronne 2-pokoje w apartamentowcu, spokojne osiedle","ul. Obywatelska, Nowe Sady, Polesie, Łódź, łódzkie",Polesie
2000,2,50.0,40.0,https://www.otodom.pl/pl/oferta/m3-po-remoncie-czyste-ladny-widok-bez-posrednikow-ID4uAO3,M3 PO REMONCIE czyste ŁADNY WIDOK bez pośredników,"Retkinia, Polesie, Łódź, łódzkie",Polesie
1300,1,32.03,41.0,https://www.otodom.pl/pl/oferta/kawalerka-do-wynajecia-z-duzym-balkonem-lodz-ID4zc0J,"Kawalerka do wynajęcia z dużym balkonem, Łódź","ul. Karolewska, Stare Polesie, Polesie, Łódź, łódzkie",Polesie
2200,2,47.0,47.0,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-47-m2-z-ogrodkiem-pomorska-ID4u8eD,"Dwupokojowe mieszkanie 47 m2 z ogródkiem ""Pomorska","ul. Telefoniczna, Sikawa, Widzew, Łódź, łódzkie",Widzew
1400,2,42.0,33.0,https://www.otodom.pl/pl/oferta/2-pokoje-42-m2-ul-jeczmienna-ID4yOJB,"2 pokoje, 42 m2, ul. Jęczmienna","ul. Jęczmienna, Zdrowie, Polesie, Łódź, łódzkie",Polesie
2800,3,65.0,43.0,https://www.otodom.pl/pl/oferta/3-osobne-pokoje-ul-s-kopcinskiego-65-m2-ID4z2kh,"3 osobne pokoje, ul. S. Kopcińskiego, 65 m2","ul. dr. Stefana Kopcińskiego, Radiostacja, Śródmieście, Łódź, łódzkie",Śródmieście
1400,1,28.0,50.0,https://www.otodom.pl/pl/oferta/lodz-baluty-28m2-1-pokoj-balkon-spokojna-ID4yyhM,Łódź – Bałuty | 28m2 | 1 pokój | Balkon | Spokojna,"ul. Traktorowa, Teofilów, Bałuty, Łódź, łódzkie",Bałuty
1400,1,26.0,54.0,https://www.otodom.pl/pl/oferta/kawalerka-teofilow-1-pietro-balkon-wynajem-ID4yZx6,Kawalerka Teofilów 1 piętro balkon wynajem,"ul. Wici, Teofilów, Bałuty, Łódź, łódzkie",Bałuty
2000,2,40.0,50.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-nowym-budownicwie-ID4vBy4,2 pokojowe mieszkanie w nowym budownicwie,"ul. Maratońska, Retkinia, Polesie, Łódź, łódzkie",Polesie
2200,2,52.0,42.0,https://www.otodom.pl/pl/oferta/nieumeblowane-mieszkanie-52-m-w-bloku-2-pokoje-nowy-janow-garaz-ID4zbVm,"Nieumeblowane mieszkanie 52 m. w bloku, 2 pokoje, Nowy Janów, garaż","Olechów, Widzew, Łódź, łódzkie",Widzew
800,4,10.0,80.0,https://www.otodom.pl/pl/oferta/4-pokoje-jednoosobowe-limanowskiego-52-54-ID4skB1,4 pokoje jednoosobowe Limanowskiego 52/54,"ul. Bolesława Limanowskiego, Stare Bałuty, Bałuty, Łódź, łódzkie",Bałuty
4000,3,80.0,50.0,https://www.otodom.pl/pl/oferta/apartament-3-pok-ii-basen-i-prywatna-silownia-hala-garazowa-w-cenie-ID4z4hI,Apartament 3 pok II Basen i prywatna siłownia|| Hala garażowa w cenie,"ul. Juliana Tuwima, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
1700,1,28.4,60.0,https://www.otodom.pl/pl/oferta/kawalerka-w-samym-centrum-lodzi-ID4yBS8,Kawalerka w samym centrum Łodzi,"Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
2400,2,39.28,61.0,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-w-nowym-bloku-blisko-manufaktury-ID4tfxJ,Mieszkanie 2-pok. w nowym bloku blisko Manufaktury,"Stare Bałuty, Bałuty, Łódź, łódzkie",Bałuty
2500,2,42.0,60.0,https://www.otodom.pl/pl/oferta/apartament-tylna-centrum-parking-w-cenie-ID4zbRy,Apartament | Tylna | Centrum | parking w cenie,"ul. Tylna, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
1950,1,42.6,46.0,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-lodzi-ID4nZwj,Mieszkanie w Centrum Łodzi,"Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
1900,2,64.0,30.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-ul-rzgowska-62-kilinskiego-gorna-chojny-ID4yIje,2 pokojowe mieszkanie ul. Rzgowska 62 / Kilińskiego | GÓRNA CHOJNY,"ul. Rzgowska, Stare Chojny, Górna, Łódź, łódzkie",Górna
2500,3,65.0,38.0,https://www.otodom.pl/pl/oferta/swietne-3-pokojowe-mieszkanie-swiezo-po-remoncie-ID4yZ0v,Świetne 3-pokojowe mieszkanie - świeżo po remoncie,"ul. Łagiewnicka, Stare Bałuty, Bałuty, Łódź, łódzkie",Bałuty
2100,1,34.0,62.0,https://www.otodom.pl/pl/oferta/apartament-do-wynajecia-stoki-przy-szpitalu-ckd-ID4stSZ,"Apartament do wynajęcia, Stoki, przy szpitalu CKD","ul. Czechosłowacka, Niciarniana, Widzew, Łódź, łódzkie",Widzew
1800,2,46.0,39.0,https://www.otodom.pl/pl/oferta/2-pokoje-2-kroki-do-piotrkowska-off-ID4zbHn,"2 pokoje, 2 kroki do Piotrkowska off.","al. Tadeusza Kościuszki, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
2400,2,40.0,60.0,https://www.otodom.pl/pl/oferta/nowoczesne-m2-apartamenty-wroblewskiego-21-miejsce-parkingowe-gratis-ID4yNiw,"NOWOCZESNE M2, APARTAMENTY WRÓBLEWSKIEGO 21, MIEJSCE PARKINGOWE GRATIS","ul. Walerego Wróblewskiego, Nowe Rokicie, Górna, Łódź, łódzkie",Górna
2700,2,46.2,58.0,https://www.otodom.pl/pl/oferta/klimatyzowany-apartament-w-sercu-lodzi-ID4yl8l,Klimatyzowany apartament w sercu Łodzi,"ul. Piotrkowska, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
2650,2,54.03,49.0,https://www.otodom.pl/pl/oferta/komfortowy-apartament-na-ulicy-ketlinga-ID4xOG3,Komfortowy apartament na ulicy Ketlinga,"ul. Ketlinga, Olechów, Widzew, Łódź, łódzkie",Widzew
1145,1,18.0,64.0,https://www.otodom.pl/pl/oferta/kawalerka-ul-krucza-4-gorna-ogrody-geyera-park-reymonta-ID4zbo8,Kawalerka ul. Krucza 4 | GÓRNA OGRODY GEYERA PARK REYMONTA,"ul. Krucza, Górniak, Górna, Łódź, łódzkie",Górna
2900,3,79.0,37.0,https://www.otodom.pl/pl/oferta/mieszkanie-wysoki-standard-na-zamknietym-osiedlu-ID4zbBV,Mieszkanie wysoki standard na zamkniętym osiedlu,"ul. Pustynna, Rokicie, Górna, Łódź, łódzkie",Górna
1650,2,31.0,53.0,https://www.otodom.pl/pl/oferta/lodz-retkinia-31m2-2-pokoje-swietna-lokalizac-ID4zbA8,Łódź – Retkinia| 31m2| 2 pokoje| Świetna lokalizac,"al. ks. kard. Stefana Wyszyńskiego, Retkinia, Polesie, Łódź, łódzkie",Polesie
1950,2,53.0,37.0,https://www.otodom.pl/pl/oferta/m3-do-wynajecia-radogoszcz-ID4yz2g,M3 do wynajęcia - Radogoszcz,"ul. Nastrojowa, Radogoszcz, Bałuty, Łódź, łódzkie",Bałuty
2350,2,40.0,59.0,https://www.otodom.pl/pl/oferta/2-pokojowe-40m2-bez-prowizji-20-pierwszy-czynsz-i-voucher-700pln-ID4xBOp,2 pokojowe 40m2 BEZ PROWIZJI!!! -20% pierwszy czynsz i VOUCHER 700PLN,"ul. Walerego Wróblewskiego, Politechniczna, Polesie, Łódź, łódzkie",Polesie
2350,2,52.0,45.0,https://www.otodom.pl/pl/oferta/2-pokoje-52m2-ul-obywatelska-106-ID4zbq6,"2 pokoje, 52m2, ul. Obywatelska 106","ul. Obywatelska, Nowe Sady, Polesie, Łódź, łódzkie",Polesie
1999,1,33.0,61.0,https://www.otodom.pl/pl/oferta/2pok-z-aneksem-syp-33m-balkon-przedzalniana-przy-ksiezym-mlynie-ID4yqeL,2pok z aneksem syp. | 33m² Balkon | Przędzalniana przy Księżym Młynie,"ul. Przędzalniana, Księży Młyn, Widzew, Łódź, łódzkie",Widzew
1850,1,36.7,50.0,https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-z-osobna-kuchnia-westerplatte-14-lodz-36-7-m-ID4yGyV,"Przestronne 2 pokoje z osobną kuchnią, Westerplatte 14, Łódź, 36,7 m²","ul. Obrońców Westerplatte, Marysin Doły, Bałuty, Łódź, łódzkie",Bałuty
2300,3,80.0,29.0,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-piotrkowska-ID4zbnD,Trzypokojowe mieszkanie Piotrkowska,"ul. Ludwika Zamenhofa, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
2200,2,49.0,45.0,https://www.otodom.pl/pl/oferta/apartament-przy-tylnej-2-pokoje-parking-komorka-ID4zbmS,Apartament przy Tylnej - 2 pokoje+parking/komórka,"ul. Tylna, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
5000,4,88.0,57.0,https://www.otodom.pl/pl/oferta/zdrowie-4-pokoje-miejsce-post-garderoba-ID4zbmR,Zdrowie | 4 Pokoje | Miejsce Post.| Garderoba,"ul. Konstantynowska, Zdrowie, Polesie, Łódź, łódzkie",Polesie
1500,3,46.5,32.0,https://www.otodom.pl/pl/oferta/3-pokoje-ul-dabrowskiego-do-wynajecia-od-zaraz-ID4xz2V,"3 pokoje ul. Dąbrowskiego - do wynajęcia, od zaraz","ul. gen. Jarosława Dąbrowskiego, Dąbrowa, Górna, Łódź, łódzkie",Górna
2500,2,50.0,50.0,https://www.otodom.pl/pl/oferta/rezerwacja-do-wynajecia-nowoczesne-mieszkanie-retkinia-ID4yfTy,REZERWACJA !!! Do wynajęcia nowoczesne mieszkanie – Retkinia,"ul. Janusza Kusocińskiego, Zdrowie, Polesie, Łódź, łódzkie",Polesie
2750,3,66.45,41.0,https://www.otodom.pl/pl/oferta/3-pokoje-na-osiedlu-drewnowska-44-ID4zbj8,3 pokoje na osiedlu Drewnowska 44,"ul. Drewnowska, Stare Miasto, Bałuty, Łódź, łódzkie",Bałuty
3000,3,50.0,60.0,https://www.otodom.pl/pl/oferta/3pokojowe-50m2-od-zaraz-20-od-pierwszego-czynszu-i-voucher-700-zl-ID4yzol,3pokojowe 50m2 OD ZARAZ!!! -20% OD PIERWSZEGO CZYNSZU I VOUCHER 700 ZŁ,"Politechniczna, Polesie, Łódź, łódzkie",Polesie
1800,2,46.23,39.0,https://www.otodom.pl/pl/oferta/przytulny-apartament-niedaleko-galerii-lodzkiej-ID4zbev,Przytulny apartament niedaleko Galerii Łódzkiej!,"ul. Sucha, Stary Widzew, Widzew, Łódź, łódzkie",Widzew
3000,2,45.0,67.0,https://www.otodom.pl/pl/oferta/gustowny-apartament-w-centrum-lodzi-ID4yQhA,Gustowny apartament w centrum Łodzi,"ul. Jana Kilińskiego, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
3600,3,69.0,52.0,https://www.otodom.pl/pl/oferta/stylowy-apartament-przy-parku-poniatowskiego-ID4yObk,Stylowy apartament przy Parku Poniatowskiego,"al. Adama Mickiewicza, Stare Polesie, Polesie, Łódź, łódzkie",Polesie
1800,1,22.0,82.0,https://www.otodom.pl/pl/oferta/kawalerka-na-wynajem-blisko-dworca-fabrycznego-wyposazana-ID4yYta,Kawalerka na wynajem blisko dworca Fabrycznego - wyposażana !,"ul. Nowa, Fabryczna Widzew, Widzew, Łódź, łódzkie",Widzew
3550,3,50.0,71.0,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-balkonem-bezposrednio-ID4yt7s,Mieszkanie 3-pokojowe z balkonem. Bezpośrednio,"ul. Walerego Wróblewskiego, Nowe Rokicie, Górna, Łódź, łódzkie",Górna
1850,2,42.0,44.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-10-minut-od-centrum-ID4xC2E,2 pokojowe mieszkanie 10 minut od Centrum,"ul. Zarzewska, Górniak, Górna, Łódź, łódzkie",Górna
2100,2,52.0,40.0,https://www.otodom.pl/pl/oferta/mieszkanie-na-radogoszczu-wschodzie-ul-wodnika-ID4zbbk,"Mieszkanie na Radogoszczu Wschodzie, ul. Wodnika","ul. Wodnika, Radogoszcz, Bałuty, Łódź, łódzkie",Bałuty
2400,2,43.58,55.0,https://www.otodom.pl/pl/oferta/piekne-wygodne-mieszkanie-z-garazem-lutomierska-ID4zbbl,"Piękne, wygodne mieszkanie z garażem, LUTOMIERSKA","ul. Lutomierska, Stare Miasto, Bałuty, Łódź, łódzkie",Bałuty
1500,2,47.0,32.0,https://www.otodom.pl/pl/oferta/po-remoncie-osiedle-koziny-dwa-rozkladowe-pokoj-ID4zbaH,"Po remoncie, osiedle Koziny, dwa rozkładowe pokoj","ul. Powstańców Wielkopolskich, Żubardź, Bałuty, Łódź, łódzkie",Bałuty
2450,2,50.0,49.0,https://www.otodom.pl/pl/oferta/mieszkanie-na-ogrodzonym-osiedlu-w-cenie-komorka-lokatorska-5m2-ID4yi1P,"Mieszkanie na ogrodzonym osiedlu, w cenie komórka lokatorska 5m2.","Widzew Wschód, Widzew, Łódź, łódzkie",Widzew
2300,2,46.65,49.0,https://www.otodom.pl/pl/oferta/os-pomorska-park-mieszkanie-z-garazem-od-zaraz-ID4z4HD,"Os. Pomorska-Park, mieszkanie z garażem od zaraz","ul. Telefoniczna, Niciarniana, Widzew, Łódź, łódzkie",Widzew
2500,2,73.0,34.0,https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-w-samym-centrum-lodzi-ID4u6uB,2 pokojowy apartament w samym centrum Łodzi,"al. Adama Mickiewicza, Centrum, Śródmieście, Łódź, łódzkie",Śródmieście
1700,2,26.0,65.0,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-dla-pary-ID4fOPv,Kawalerka z balkonem dla pary,"Stary Widzew, Widzew, Łódź, łódzkie",Widzew
1800,2,45.0,40.0,https://www.otodom.pl/pl/oferta/m3-blisko-parku-julianowskiego-ID4yP0F,M3 blisko Parku Julianowskiego,"ul. Łagiewnicka, Julianów, Bałuty, Łódź, łódzkie",Bałuty
3600,3,55.77,65.0,https://www.otodom.pl/pl/oferta/wynajme-nowe-3-pokojowe-mieszkanie-fuzja-ID4qVLV,Wynajmę NOWE 3 Pokojowe Mieszkanie - Fuzja,"ul. Milionowa 8a, Księży Młyn, Widzew, Łódź, łódzkie",Widzew
2400,3,68.0,35.0,https://www.otodom.pl/pl/oferta/m-4-olechow-ul-piasta-kolodzieja-ID4z616,"M 4 Olechów, ul. Piasta Kołodzieja","ul. Piasta Kołodzieja, Olechów, Widzew, Łódź, łódzkie",Widzew
2400,3,55.0,44.0,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-przy-piotrkowskiej-ID4z5Ct,Mieszkanie 3 pok przy Piotrkowskiej,"Fabryczna, Śródmieście, Łódź, łódzkie",Śródmieście
2000,2,45.49,44.0,https://www.otodom.pl/pl/oferta/2-pokoje-do-wynajecia-ul-choralna-lodz-ID4z5xC,2 pokoje do wynajęcia ul. Chóralna Łódź,"ul. Chóralna, Stare Chojny, Górna, Łódź, łódzkie",Górna
2000,1,32.0,62.0,https://www.otodom.pl/pl/oferta/nowoczesna-urocza-kawalerka-na-widzewie-ID4z5ue,"Nowoczesna, urocza kawalerka na Widzewie","ul. Beli Bartoka, Widzew Wschód, Widzew, Łódź, łódzkie",Widzew
1800,2,39.0,46.0,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-z-widokiem-na-zielen-ID4z5ud,Przytulne Mieszkanie z Widokiem na Zieleń !!!,"Leopolda Tyrmanda, Zarzew, Widzew, Łódź, łódzkie",Widzew
900,1,12.0,75.0,https://www.otodom.pl/pl/oferta/pokoj-w-mieszkaniu-kilkupokojowym-wojska-polskiego-ID4wgHk,Pokój w mieszkaniu kilkupokojowym Wojska Polskiego,"ul. Wojska Polskiego, Doły, Bałuty, Łódź, łódzkie",Bałuty
2600,2,45.0,58.0,https://www.otodom.pl/pl/oferta/apartament-narutowicza-residence-klimatyzacja-ID4zaXE,Apartament| Narutowicza Residence | Klimatyzacja,"Gabriela Narutowicza, Radiostacja, Śródmieście, Łódź, łódzkie",Śródmieście
2000,2,50.0,40.0,https://www.otodom.pl/pl/oferta/przytulne-sloneczne-2-pokojowe-mieszkanie-na-retkini-k-napiersk-ID4yY8o,"Przytulne, słoneczne 2-pokojowe mieszkanie na Retkini – K.Napiersk…","ul. Kostki Napierskiego, Retkinia, Polesie, Łódź, łódzkie",Polesie
1999,2,50.0,40.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-balkonem-blisko-ronda-solidarnosci-ID4zaWq,"2-pokojowe mieszkanie z balkonem, blisko Ronda Solidarności","ul. Pomorska, Mileszki, Widzew, Łódź, łódzkie",Widzew
2500,3,64.0,39.0,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-ogrodkiem-w-dobrej-cenie-ID4zaTH,Duże mieszkanie z ogródkiem w dobrej cenie,"ul. Traktorowa, Teofilów Przemysłowy, Bałuty, Łódź, łódzkie",Bałuty
1500,2,64.29,23.0,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-na-wynajem-ID4yw31,Klimatyczne mieszkanie w kamienicy na wynajem,"ul. Jana Kilińskiego, Fabryczna, Śródmieście, Łódź, łódzkie",Śródmieście
2799,3,85.0,33.0,https://www.otodom.pl/pl/oferta/bez-prowizji-3-pokoje-w-centrum-klimatyzacja-miejsce-parkingowe-ID4xPT5,"BEZ PROWIZJI! 3 pokoje w Centrum, klimatyzacja, miejsce parkingowe","Stare Polesie, Polesie, Łódź, łódzkie",Polesie
1799,2,48.0,37.0,https://www.otodom.pl/pl/oferta/bez-prowizji-2-pokoje-przy-ul-woroniczej-obok-dworca-lodz-zabieniec-ID4yPzc,BEZ PROWIZJI! 2 pokoje przy ul. Woroniczej. Obok dworca Łódź Żabieniec,"Żabieniec, Bałuty, Łódź, łódzkie",Bałuty
2400,2,40.0,60.0,https://www.otodom.pl/pl/oferta/mieszkanie-40-m-lodz-ID4zaSn,"Mieszkanie, 40 m², Łódź","ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie",Polesie
1900,2,38.0,50.0,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-karolew-38m2-z-balkonem-ID45DWD,Mieszkanie 2-pokojowe Karolew 38m2 z balkonem,"Stare Polesie, Polesie, Łódź, łódzkie",Polesie
2400,2,38.0,63.0,https://www.otodom.pl/pl/oferta/nowoczesne-i-jasne-2-pokojowe-mieszkanie-z-balkonem-nowa-przedzalnia-ID4uuAE,Nowoczesne i jasne 2-pokojowe mieszkanie z balkonem. Nowa Przędzalnia,"ul. Walerego Wróblewskiego, Politechniczna, Polesie, Łódź, łódzkie",Polesie
1500,1,34.0,44.0,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-na-widzewie-ID4jfiJ,Przestronna kawalerka na Widzewie,"ul. Milionowa, Widzew Wschód, Widzew, Łódź, łódzkie",Widzew
2000,1,30.75,65.0,https://www.otodom.pl/pl/oferta/mieszkanie-31-m-w-diasferze-ul-kilinskiego-ID4yVpO,"Mieszkanie 31 m² w Diasferze, ul. Kilińskiego","ul. Jana Kilińskiego, Księży Młyn, Widzew, Łódź, łódzkie",Widzew
1800,1,32.0,56.0,https://www.otodom.pl/pl/oferta/kawalerka-dla-studentki-ID4zaJH,Kawalerka dla studentki,"ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie",Widzew
2200,1,35.0,63.0,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-ul-lokatorska-ID4zaIu,Mieszkanie do wynajęcia ul. Lokatorska,"ul. Lokatorska, Chojny, Górna, Łódź, łódzkie",Górna
1900,2,37.0,51.0,https://www.otodom.pl/pl/oferta/lodz-plantowa-2-pokojowe-umeblowane-ID4zaGk,"Łódź Plantowa: 2 Pokojowe, Umeblowane!","ul. Plantowa, Teofilów, Bałuty, Łódź, łódzkie",Bałuty
1300,1,15.0,87.0,https://www.otodom.pl/pl/oferta/pelne-wyposazenie-swiezo-po-remoncie-wygodny-uklad-ID4xNQx,Pełne wyposażenie | Świeżo po remoncie | Wygodny układ,"ul. Skierniewicka, Zarzew, Widzew, Łódź, łódzkie",Widzew
